CARD,DISC,HACK,INSD,PHYS,PORT,STAT,Index,Type
0.038956877,0.023063857,0.038266238,0.76577556,0.036945008,0.000160288,0.096832186,15407,INSD
0.08873484,0.027205745,0.032311942,0.6096845,0.061056223,0.00077278,0.18023388,15408,INSD
0.000966969,0.003756084,0.13293128,0.85930485,0.002542891,8.61E-08,0.000497791,15411,INSD
0.001354019,0.022530146,0.01777828,0.94409204,0.00889717,4.32E-06,0.005343906,15417,INSD
1.40E-09,0.9967175,4.92E-08,0.000683314,0.002591525,5.41E-06,2.21E-06,15418,DISC
0.006976153,0.002484033,0.4380675,0.5472529,0.003587721,1.12E-07,0.00163155,15419,INSD
0.000649991,0.009467229,0.019780412,0.9653577,0.003599822,5.43E-07,0.001144252,15420,INSD
0.00222562,0.005484337,0.04130159,0.9441811,0.005020851,5.45E-07,0.001786049,15421,INSD
0.000211281,0.014730106,0.011890397,0.96966153,0.003042171,2.86E-07,0.000464153,15423,INSD
0.5535427,0.006436019,0.09343713,0.2580744,0.014330132,9.18E-05,0.07408776,15424,CARD
0.001495305,0.19876204,0.006059679,0.601718,0.18317467,0.000190448,0.008599766,15425,INSD
0.002870668,0.014072533,0.027458612,0.9385071,0.010122985,4.42E-06,0.006963735,15427,INSD
0.00111113,0.024188576,0.016185103,0.9452562,0.008749463,3.94E-06,0.004505571,15428,INSD
0.000633232,0.004729888,0.034209598,0.95710194,0.002835491,1.60E-07,0.000489703,15429,INSD
6.58E-06,3.72E-08,0.99998534,7.60E-06,1.26E-07,7.91E-14,2.46E-07,15430,HACK
0.005448317,0.040984504,0.020107629,0.87696594,0.030776842,5.57E-05,0.025661029,15431,INSD
0.003517775,0.012136653,0.032434594,0.93496656,0.00945786,3.82E-06,0.007482775,15433,INSD
0.53979474,0.00362562,0.15212873,0.25294977,0.008522299,1.68E-05,0.042962015,15435,CARD
0.001223161,0.01054625,0.023526605,0.9571088,0.00521443,1.15E-06,0.002379586,15436,INSD
0.001323612,0.012130384,0.022812964,0.9549939,0.005666605,1.58E-06,0.003070958,15441,INSD
0.012013111,0.11652405,0.010505127,0.5143739,0.22751535,0.001438394,0.117630005,15442,INSD
0.006274843,0.018123165,0.03124078,0.9088782,0.017150989,1.49E-05,0.018317018,15443,INSD
0.000807522,0.004035873,0.05746136,0.9345767,0.002622453,1.12E-07,0.000495965,15444,INSD
0.002024449,0.006014898,0.03815025,0.9468911,0.005132529,5.99E-07,0.001786155,15446,INSD
0.005247786,0.004726558,0.100058086,0.88251454,0.004795225,3.39E-07,0.002657385,15448,INSD
0.012048755,0.02561629,0.030321494,0.8603871,0.030161308,5.97E-05,0.041405328,15450,INSD
0.000508937,0.006583693,0.02183502,0.96786857,0.002625506,2.22E-07,0.000578126,15451,INSD
7.01E-06,0.19433899,0.00129744,0.7989752,0.005299505,3.85E-07,8.14E-05,15452,INSD
0.0015722,0.010946608,0.025603207,0.95253015,0.006526141,1.61E-06,0.002820045,15455,INSD
0.000274948,1.30E-05,0.9965683,0.003098142,2.43E-05,1.28E-10,2.13E-05,15459,HACK
0.016506352,0.031364974,0.029983642,0.8117418,0.050275717,0.000141679,0.059985958,15461,INSD
0.009913426,0.010178608,0.05109849,0.9047164,0.012743254,5.93E-06,0.011343843,15462,INSD
0.001230986,5.64E-06,0.99778795,0.00091113,2.07E-05,1.96E-10,4.35E-05,15463,HACK
0.00018753,0.0105814,0.017160894,0.9684613,0.0033767,1.70E-07,0.00023213,15468,INSD
0.001579069,0.006457801,0.03316362,0.9529636,0.003852141,5.24E-07,0.001983177,15469,INSD
0.000901477,0.006005972,0.027671231,0.9608177,0.003814258,3.32E-07,0.000789086,15471,INSD
0.007413764,0.01705379,0.03392762,0.90484834,0.017675258,1.56E-05,0.019065738,15475,INSD
0.001728086,0.005031412,0.040994953,0.94740564,0.003333057,3.00E-07,0.001506516,15479,INSD
0.000311966,5.19E-05,0.9829773,0.016560072,6.18E-05,3.59E-10,3.71E-05,15483,HACK
0.001999889,0.025506511,0.019061228,0.9327301,0.0120058,8.06E-06,0.008688417,15485,INSD
0.000508103,0.04956601,0.009552016,0.9263762,0.010708896,4.89E-06,0.003283866,15487,INSD
0.000453014,0.018785384,0.013675944,0.96076673,0.00498539,9.60E-07,0.001332566,15489,INSD
0.016586937,0.047071822,0.022800634,0.729203,0.08794541,0.000320446,0.09607179,15504,INSD
0.016554864,0.005623909,0.12423679,0.8403962,0.007338518,9.13E-07,0.005848715,15505,INSD
0.001471682,0.001461714,0.58454627,0.41079068,0.00133356,2.18E-08,0.00039601,15506,HACK
0.012275943,0.019903412,0.033470497,0.886156,0.018885797,3.30E-05,0.029275345,15508,INSD
0.006717186,0.033971816,0.023195727,0.87527156,0.027806379,5.29E-05,0.032984346,15509,INSD
0.002330238,0.010855954,0.029469017,0.9451419,0.008354066,2.32E-06,0.00384653,15510,INSD
0.003647161,0.027500004,0.02188706,0.9107786,0.02394182,2.02E-05,0.0122252,15511,INSD
0.005207515,0.0857642,0.014186698,0.7338799,0.14100742,0.000180538,0.019773677,15512,INSD
0.014766398,0.022436362,0.03325947,0.8674367,0.022827616,5.11E-05,0.039222352,15515,INSD
0.000666499,0.001864216,0.48140833,0.5146082,0.001203728,1.96E-08,0.000249028,15516,INSD
0.001540489,0.007833434,0.029600179,0.9537876,0.005291079,8.34E-07,0.0019464,15518,INSD
0.018241359,0.025884299,0.032718524,0.83262575,0.036494732,9.54E-05,0.05393991,15520,INSD
0.000861974,0.003621293,0.18570228,0.80708444,0.002293641,7.03E-08,0.000436316,15524,INSD
0.000345931,6.77E-07,0.99954045,0.000100138,2.89E-06,1.26E-11,9.92E-06,15525,HACK
0.000436676,0.12607688,0.005958355,0.84009206,0.02197485,1.78E-05,0.005443461,15526,INSD
0.000432123,0.007060888,0.019571489,0.96963364,0.002808875,2.28E-07,0.000492838,15527,INSD
0.021358723,0.035210595,0.028120913,0.7807912,0.047143657,0.000222021,0.087152876,15529,INSD
0.002758937,0.001978644,0.5276975,0.4647094,0.002129786,4.89E-08,0.000725636,15531,HACK
0.09714559,0.007413737,0.16430588,0.697705,0.011208002,6.16E-06,0.02221571,15533,INSD
0.002147006,0.009913425,0.029606635,0.9478244,0.006799438,1.70E-06,0.003707437,15534,INSD
0.000115157,0.022362549,0.008452926,0.9653683,0.003400252,2.81E-07,0.000300583,15535,INSD
0.001805938,0.015969275,0.02202127,0.94643617,0.008654427,3.75E-06,0.005109169,15536,INSD
0.946396,0.000184302,0.040950935,0.009273766,0.000329463,1.91E-06,0.002863514,15538,CARD
0.004594442,0.019470282,0.025981959,0.9220147,0.012719689,1.22E-05,0.015206737,15539,INSD
0.000527035,0.062806726,0.009038851,0.9110043,0.012600462,6.41E-06,0.004016162,15540,INSD
0.001083857,0.020347614,0.017220665,0.94853914,0.0099501,3.37E-06,0.002855182,15541,INSD
0.01286879,0.029395616,0.0276526,0.8601174,0.027754696,8.16E-05,0.042129338,15546,INSD
0.007306336,0.021422936,0.029160034,0.89975715,0.018147571,2.35E-05,0.024182409,15550,INSD
0.00016747,0.01740382,0.010346633,0.9688025,0.002822991,2.73E-07,0.000456305,15554,INSD
3.55E-05,9.21E-07,0.99972755,0.000231902,1.99E-06,3.37E-12,2.22E-06,15555,HACK
0.10476577,0.01693688,0.06615418,0.705484,0.026282653,0.000114555,0.080262035,15556,INSD
0.001336085,0.014839035,0.020507906,0.9528281,0.006707458,2.41E-06,0.003779,15559,INSD
0.00241409,0.010202754,0.030790895,0.94497657,0.007583883,2.03E-06,0.004029829,15561,INSD
0.002304995,0.012594874,0.02717853,0.94465935,0.008194231,2.88E-06,0.005065253,15566,INSD
0.023862809,0.021878643,0.03757313,0.8226275,0.031134317,8.29E-05,0.06284069,15571,INSD
0.001279703,0.010799634,0.023597728,0.95619166,0.005724642,1.29E-06,0.002405482,15574,INSD
0.031989075,0.024369897,0.036822986,0.77951527,0.03817815,0.000147021,0.08897754,15575,INSD
0.00089897,0.16481328,0.000142241,0.018441794,0.77271086,0.018927954,0.024064936,15576,PHYS
3.96E-05,0.03448438,0.005169577,0.9575665,0.002594587,1.53E-07,0.000145361,15577,INSD
0.000153884,0.03580792,0.007581948,0.9504209,0.00541566,7.95E-07,0.000618885,15580,INSD
0.51706827,0.00697427,0.08749835,0.28071064,0.015719723,0.000114171,0.091914654,15581,CARD
0.001018234,0.01974073,0.016906371,0.95163757,0.007021232,2.69E-06,0.00367314,15582,INSD
0.001446627,0.047162645,0.013142943,0.9108711,0.018060217,1.54E-05,0.009301088,15583,INSD
0.01770231,0.045925293,0.022760713,0.71860045,0.0872447,0.000380684,0.10738583,15594,INSD
0.002465204,0.009717358,0.031963278,0.94489354,0.006508952,1.75E-06,0.004449828,15600,INSD
0.010852646,0.004787335,0.11970214,0.8533744,0.007309562,5.46E-07,0.00397335,15601,INSD
0.00016328,4.01E-05,0.9848263,0.01490755,4.17E-05,1.75E-10,2.11E-05,15602,HACK
0.001962461,0.000888451,0.77010506,0.22564296,0.000995441,1.59E-08,0.000405652,15604,HACK
0.001713859,0.008988873,0.028837688,0.952228,0.005403224,1.12E-06,0.002827296,15605,INSD
0.001374112,0.026089136,0.016560672,0.93932086,0.010999083,6.15E-06,0.005649947,15606,INSD
0.028929433,0.036214713,0.02771986,0.69611806,0.06458729,0.000379458,0.14605118,15611,INSD
0.00482772,0.012249723,0.036146943,0.9254829,0.012474333,5.55E-06,0.008812763,15612,INSD
0.036146212,0.013570988,0.060470324,0.83211493,0.019967804,3.21E-05,0.03769761,15615,INSD
0.000739455,0.16252574,0.006033942,0.77362764,0.04890389,5.62E-05,0.008113136,15617,INSD
0.002574421,0.00828782,0.03541806,0.9437461,0.006378904,1.39E-06,0.003593368,15618,INSD
7.70E-05,0.6750797,0.000125043,0.05363276,0.26519918,0.001584408,0.004301856,15619,DISC
0.00026794,0.064714454,0.007064373,0.9160599,0.00992105,3.47E-06,0.001968899,15620,INSD
0.000152623,0.0697934,0.005808654,0.9143156,0.008920386,2.13E-06,0.001007115,15621,INSD
0.00092527,0.17637143,0.00016577,0.020060282,0.76445997,0.015676837,0.022340447,15623,PHYS
0.000336828,0.018885488,0.012818802,0.962284,0.004851592,6.84E-07,0.00082253,15625,INSD
1.34E-05,7.26E-08,0.9999722,1.34E-05,2.57E-07,2.47E-13,5.25E-07,15626,HACK
0.000618435,7.69E-05,0.97798324,0.021147363,0.000105608,8.61E-10,6.84E-05,15627,HACK
0.000108797,0.006863764,0.014763601,0.9767898,0.001340642,4.47E-08,0.000133396,15628,INSD
2.57E-05,9.91E-08,0.9999554,1.73E-05,3.98E-07,4.86E-13,1.00E-06,15631,HACK
0.000770913,0.000383439,0.87574273,0.122582614,0.000374695,3.50E-09,0.000145682,15632,HACK
0.03169187,0.035583965,0.026437916,0.61921144,0.08830945,0.000511605,0.19825374,15638,INSD
6.58E-05,2.39E-07,0.9998915,3.87E-05,1.02E-06,2.03E-12,2.64E-06,15640,HACK
0.001237537,0.009591147,0.025022497,0.95723695,0.004633131,9.36E-07,0.002277792,15642,INSD
0.000268411,0.095406115,0.005982563,0.8792998,0.016997036,6.93E-06,0.002039105,15645,INSD
0.00739535,0.029352037,0.02535843,0.88104415,0.025866281,4.61E-05,0.030937625,15646,INSD
0.001676193,0.002909489,0.2586918,0.7337388,0.002338971,6.21E-08,0.000644714,15652,INSD
0.007749355,0.007261142,0.06034473,0.90794927,0.009533324,2.13E-06,0.007160086,15658,INSD
0.001202692,0.003794273,0.08130242,0.91034806,0.002697815,1.07E-07,0.000654559,15660,INSD
0.004454608,0.025946444,0.023297466,0.91140103,0.017159857,2.05E-05,0.017719975,15661,INSD
0.0005973,0.096712664,0.007574978,0.8672982,0.022311296,1.69E-05,0.005488673,15665,INSD
0.004579347,0.20311157,0.00194553,0.14973842,0.5662345,0.005752534,0.06863809,15668,PHYS
0.01092287,0.099835776,0.011858183,0.5193147,0.30790347,0.000877947,0.04928701,15670,INSD
0.00026043,0.010387134,0.014795251,0.97163016,0.002479598,2.00E-07,0.00044724,15671,INSD
0.005149879,0.005678836,0.06752608,0.91196215,0.006521578,6.93E-07,0.003160787,15673,INSD
0.004639883,0.062558874,0.016324744,0.83761024,0.04335401,9.20E-05,0.03542018,15674,INSD
0.000306117,0.024306223,0.011028423,0.9581386,0.005202639,9.39E-07,0.001016975,15675,INSD
0.001557979,0.02267502,0.018913353,0.9413801,0.009259081,4.63E-06,0.006209895,15680,INSD
0.000140653,0.31994992,4.90E-05,0.012827003,0.6535832,0.008502034,0.004948206,15681,PHYS
0.000578431,0.021357046,0.013975917,0.95604026,0.006112294,1.57E-06,0.001934475,15682,INSD
0.00122668,0.008429902,0.02646035,0.95753926,0.00446469,7.43E-07,0.001878458,15683,INSD
0.006195367,0.01932832,0.02975717,0.90894717,0.015643902,1.60E-05,0.020112125,15687,INSD
0.010017957,0.013778013,0.040451493,0.9012494,0.016899426,1.37E-05,0.017589927,15688,INSD
0.026331037,0.072233744,0.008304388,0.2822286,0.2293245,0.003740968,0.3778368,15694,INSD
0.014994754,0.005921334,0.10177545,0.8626741,0.007756264,1.27E-06,0.006876834,15695,INSD
0.96541584,0.000449758,0.019762974,0.010580658,0.000416872,1.50E-05,0.003359001,15703,CARD
0.002818288,0.031144103,0.019519681,0.9152652,0.018357472,1.71E-05,0.01287815,15709,INSD
0.037560962,0.022745542,0.038792573,0.79017586,0.03441882,0.00014677,0.07615942,15710,INSD
0.9323353,0.008166375,0.007916834,0.031617004,0.002968346,0.003342305,0.013653897,15714,CARD
0.004253658,0.037809245,0.020474754,0.888528,0.027626574,3.64E-05,0.021271314,15715,INSD
0.034903478,0.013192071,0.07181857,0.82938015,0.0235104,2.27E-05,0.027172733,15716,INSD
0.013568124,0.025556494,0.030008791,0.8627543,0.025222192,6.27E-05,0.04282751,15718,INSD
0.009097557,0.010677338,0.04389522,0.9104388,0.011616987,6.97E-06,0.014267221,15719,INSD
1.78E-05,2.67E-07,0.9999207,5.96E-05,7.14E-07,8.68E-13,8.25E-07,15720,HACK
0.00370479,0.11296059,0.010835991,0.7424544,0.10164681,0.000229315,0.02816805,15721,INSD
0.001747416,0.003686994,0.1397712,0.8509928,0.003013884,1.10E-07,0.000787566,15722,INSD
0.20715234,0.007072832,0.17079979,0.5644296,0.012671758,1.31E-05,0.037860665,15725,INSD
0.003551624,0.011364471,0.033064056,0.93559045,0.009361183,3.44E-06,0.007064773,15726,INSD
0.00311763,0.011318697,0.03218837,0.9386287,0.008695466,3.03E-06,0.006048183,15732,INSD
0.00057549,0.01978987,0.014469962,0.95604134,0.007834553,1.52E-06,0.001287293,15733,INSD
0.001009139,0.007311024,0.02633719,0.9601966,0.003853497,4.87E-07,0.001291943,15735,INSD
0.001197132,0.010525142,0.023406899,0.9573523,0.005241337,1.14E-06,0.002276108,15736,INSD
0.000388702,0.006909217,0.01945652,0.9704206,0.002353545,1.80E-07,0.000471284,15738,INSD
0.030359488,0.063187115,0.008094571,0.2602129,0.37119043,0.007564196,0.25939134,15739,PHYS
0.016785303,0.018362204,0.038607523,0.87047553,0.021990169,3.92E-05,0.033740148,15740,INSD
0.000680193,0.010045023,0.019618707,0.9645484,0.003853807,6.20E-07,0.001253297,15741,INSD
0.000433328,0.39211932,0.002509503,0.5034978,0.09144087,0.000183752,0.009815497,15745,INSD
0.000731999,0.30283317,0.003647557,0.5772509,0.10330107,0.000193812,0.012041464,15747,INSD
4.40E-08,0.9840776,3.35E-07,0.001680451,0.014138737,6.48E-05,3.81E-05,15748,DISC
7.31E-05,0.6590152,0.00031403,0.13020019,0.20804934,0.000375058,0.001973151,15749,DISC
0.000161435,0.078093246,0.005631356,0.90166384,0.013610868,2.83E-06,0.00083637,15751,INSD
0.000961017,0.03282266,0.014464059,0.93720806,0.009953789,4.59E-06,0.004585875,15752,INSD
0.000758659,0.11709077,0.007284365,0.835028,0.03219326,3.19E-05,0.007612971,15753,INSD
0.001325229,0.005835899,0.03239306,0.9551421,0.004078636,4.15E-07,0.001224644,15757,INSD
0.000463329,0.006566007,0.02083048,0.96894205,0.00269791,2.12E-07,0.000500026,15759,INSD
0.05932251,0.014079549,0.07885342,0.77415264,0.029091273,4.31E-05,0.044457614,15761,INSD
0.002288892,0.07472085,0.012937818,0.8547629,0.039659344,5.21E-05,0.015578039,15762,INSD
0.000841161,0.000187745,0.94589657,0.052712664,0.000243867,2.30E-09,0.000117985,15764,HACK
0.000728325,0.007887957,0.0224546,0.9644212,0.003482335,4.27E-07,0.00102516,15765,INSD
0.003237268,0.013092724,0.029591646,0.93771815,0.008646997,3.99E-06,0.007709219,15766,INSD
0.000425303,0.004088691,0.034689546,0.95852506,0.001937619,8.20E-08,0.000333675,15768,INSD
0.003192774,0.007815633,0.03887028,0.9391259,0.006559323,1.46E-06,0.004434647,15772,INSD
0.002047736,0.017625436,0.022072764,0.9422238,0.009446215,4.98E-06,0.006579071,15774,INSD
0.03693114,0.013507451,0.05731347,0.8334956,0.018206652,3.24E-05,0.040513277,15777,INSD
0.000546403,0.015122746,0.015795855,0.96248996,0.004696965,8.82E-07,0.001347274,15779,INSD
0.001095238,0.012382409,0.021004964,0.95742714,0.005664618,1.46E-06,0.002424229,15781,INSD
0.006644359,0.03830074,0.021707155,0.86055285,0.03822595,7.42E-05,0.034494657,15782,INSD
0.003884744,0.001510175,0.65412694,0.33764678,0.002005733,4.58E-08,0.000825512,15784,HACK
0.003670173,0.009997022,0.03612444,0.935324,0.008463917,2.71E-06,0.006417763,15785,INSD
0.002549727,0.0603353,0.014097735,0.87418914,0.028775854,4.30E-05,0.020009248,15787,INSD
0.006108461,0.018493207,0.0312024,0.90839595,0.018287022,1.56E-05,0.017497396,15788,INSD
2.02E-05,0.07054067,0.003081554,0.92291665,0.003317524,2.16E-07,0.000123299,15789,INSD
0.004088314,0.004223967,0.14766085,0.83780754,0.004605782,2.26E-07,0.001613358,15791,INSD
0.000782323,0.08101779,0.008884214,0.8812232,0.021468055,1.76E-05,0.00660687,15792,INSD
0.025130032,0.020826912,0.03798939,0.84014666,0.024936656,7.49E-05,0.050895557,15797,INSD
0.005281761,0.021435557,0.027170775,0.9108099,0.016951129,1.76E-05,0.018333256,15799,INSD
0.00033785,0.1469812,0.005614586,0.7957623,0.04968435,1.61E-05,0.001603526,15802,INSD
0.000374955,0.020925649,0.012286271,0.9604717,0.004664335,9.06E-07,0.001276225,15809,INSD
0.000492074,0.002584216,0.26604795,0.72918725,0.001450367,2.74E-08,0.00023806,15810,INSD
0.001558069,0.040642932,0.014491652,0.9179337,0.01649634,1.32E-05,0.008864016,15811,INSD
0.000610507,0.012014775,0.018556211,0.96376204,0.003708804,5.79E-07,0.001346993,15813,INSD
0.005283084,0.009461084,0.04109104,0.92657286,0.009288005,3.36E-06,0.00830065,15814,INSD
0.021975964,0.026992653,0.031866133,0.8213017,0.03497553,0.000122151,0.06276593,15816,INSD
0.001613209,0.00030301,0.9110992,0.08633838,0.000423987,4.78E-09,0.00022214,15819,HACK
0.006067034,0.040460315,0.021497976,0.8633302,0.03401922,6.09E-05,0.034564324,15821,INSD
0.001329451,0.018114647,0.019187054,0.94935036,0.007649881,3.03E-06,0.004365512,15824,INSD
0.005737512,0.008059733,0.04566481,0.92412835,0.008929584,2.67E-06,0.007477298,15825,INSD
0.000760861,0.000893712,0.7315726,0.2658514,0.000720343,8.65E-09,0.000201111,15827,HACK
0.001155513,0.003711613,0.20141943,0.790443,0.002739079,8.90E-08,0.000531231,15829,INSD
0.00199557,0.000756792,0.7994474,0.19652146,0.000896936,1.35E-08,0.000381843,15832,HACK
0.002894934,0.009377873,0.03405706,0.9413051,0.008064061,2.06E-06,0.004298924,15834,INSD
0.001629159,0.008898142,0.028374108,0.9530185,0.005574443,1.09E-06,0.002504507,15839,INSD
0.000329272,0.005715611,0.019547831,0.9722344,0.00180254,1.11E-07,0.000370257,15842,INSD
0.00047073,0.013600955,0.015522352,0.9649903,0.004433229,6.76E-07,0.000981808,15845,INSD
0.000332248,0.002824938,0.15664046,0.83864784,0.001356511,2.71E-08,0.000197923,15851,INSD
0.000130517,0.6034163,0.000119496,0.04156029,0.343842,0.002887849,0.008043636,15852,DISC
0.004716606,0.008815421,0.041569043,0.9287921,0.008918218,2.67E-06,0.007185905,15854,INSD
0.000661665,0.000567062,0.81719685,0.1809429,0.000479168,4.77E-09,0.000152407,15855,HACK
0.004848672,0.015424519,0.031385563,0.92379844,0.012637892,8.33E-06,0.011896558,15858,INSD
0.00637933,0.022558518,0.028168194,0.8981301,0.022055062,2.46E-05,0.022684146,15859,INSD
0.00517964,0.004385155,0.11243471,0.8709735,0.004708582,2.81E-07,0.002318267,15862,INSD
0.003863314,0.008717041,0.03925329,0.9342669,0.008370774,2.24E-06,0.005526357,15863,INSD
0.00348898,0.02185767,0.023526637,0.9225363,0.016943576,1.36E-05,0.011633199,15865,INSD
0.001282252,0.024209445,0.017015757,0.94283396,0.00961685,4.68E-06,0.005037102,15866,INSD
0.000411555,0.007111816,0.019406352,0.9701742,0.002344147,1.98E-07,0.000551686,15869,INSD
0.003470887,0.1849962,0.002890199,0.21652539,0.5667548,0.001997944,0.023364512,15874,PHYS
0.000357726,0.004192783,0.032010537,0.96132594,0.001820441,7.42E-08,0.000292447,15875,INSD
0.0002209,4.66E-07,0.9996958,7.36E-05,2.11E-06,6.77E-12,7.01E-06,15877,HACK
0.003847923,0.16486304,0.002504193,0.17387158,0.6268759,0.00272112,0.025316242,15879,PHYS
0.000600714,0.032068577,0.012130266,0.94400907,0.008480765,2.93E-06,0.002707738,15880,INSD
0.008642889,0.015428154,0.03620371,0.905757,0.014610526,1.39E-05,0.019343916,15881,INSD
0.002322506,0.003140158,0.28050056,0.71039027,0.002795558,8.59E-08,0.0008508,15884,INSD
0.000345956,0.012178568,0.015164381,0.96829605,0.003367482,3.72E-07,0.000647302,15886,INSD
0.003504569,0.0158805,0.027989382,0.9312092,0.01116766,6.43E-06,0.01024227,15888,INSD
0.001139155,0.012373323,0.021112261,0.95656997,0.006582214,1.62E-06,0.002221452,15891,INSD
0.002856724,0.16005783,0.000843345,0.06643169,0.7267066,0.00794803,0.035155777,15893,PHYS
0.000952258,0.002582885,0.274736,0.7196539,0.001667573,3.63E-08,0.000407345,15894,INSD
0.000343905,0.2413892,9.70E-05,0.018098215,0.7215033,0.009368178,0.00920018,15901,PHYS
0.001090144,0.002640726,0.30707353,0.6868164,0.001949855,4.36E-08,0.000429333,15903,INSD
0.029978454,0.04729224,0.021315452,0.6163799,0.08352153,0.000775365,0.20073701,15906,INSD
0.001200276,0.01773551,0.018871544,0.95085704,0.007929603,2.87E-06,0.003403254,15907,INSD
0.3215376,0.000343493,0.64128125,0.030210337,0.000884002,3.44E-07,0.00574298,15908,HACK
0.035055,0.021283736,0.040090304,0.8088463,0.02947591,0.00011388,0.065134935,15909,INSD
0.059360083,0.023616608,0.038017612,0.6471334,0.060814198,0.000349076,0.17070895,15910,INSD
0.001187189,0.1480769,0.007312101,0.77033234,0.061728638,8.12E-05,0.011281546,15911,INSD
0.001906333,0.021910386,0.019446248,0.9384787,0.010885697,6.82E-06,0.007365729,15912,INSD
0.034744423,0.020288782,0.039880197,0.8093439,0.026594892,9.90E-05,0.06904886,15914,INSD
0.001586668,0.16797172,0.000437487,0.043920495,0.75461835,0.008177821,0.023287425,15915,PHYS
0.001057408,0.010188076,0.022776147,0.95908356,0.005031432,9.81E-07,0.001862461,15916,INSD
0.001859104,0.011757151,0.025890006,0.9496013,0.006946847,2.07E-06,0.003943463,15917,INSD
0.001441198,0.02592439,0.016926644,0.93869454,0.011086667,6.42E-06,0.005920142,15922,INSD
0.005203232,0.10615614,0.012360151,0.72807974,0.10744599,0.000262515,0.040492192,15924,INSD
0.004801555,0.02830517,0.023179932,0.89972734,0.022296691,2.87E-05,0.021660507,15925,INSD
0.00678378,0.020077024,0.030119801,0.9036625,0.018318878,1.97E-05,0.021018328,15927,INSD
0.001497403,0.004503996,0.086405575,0.9031859,0.003606253,1.74E-07,0.000800691,15928,INSD
0.00223737,0.11899995,0.009807852,0.7904089,0.052917395,0.000107335,0.025521206,15930,INSD
0.008555901,0.022502797,0.029196516,0.8927812,0.018904021,2.99E-05,0.028029677,15932,INSD
0.00369023,0.023505718,0.023333365,0.918415,0.01568338,1.52E-05,0.01535709,15935,INSD
0.001404142,0.025462497,0.016480528,0.939412,0.011814607,6.44E-06,0.005419828,15936,INSD
0.039946176,0.018840991,0.043899257,0.80172825,0.028132254,0.000100495,0.06735255,15937,INSD
0.1732025,0.017136687,0.060324088,0.5689411,0.032980222,0.000254616,0.14716072,15940,INSD
0.004011449,0.004035805,0.20021479,0.785716,0.004600458,2.03E-07,0.001421348,15941,INSD
0.01163624,0.015013594,0.03954015,0.8947928,0.016244154,1.77E-05,0.022755401,15943,INSD
0.000415391,0.003816827,0.051774263,0.94185406,0.001824076,6.88E-08,0.000315262,15947,INSD
0.81151766,0.002829018,0.056688923,0.08453257,0.005789832,7.23E-05,0.038569674,15950,CARD
0.000327107,0.01899924,0.012525301,0.9633597,0.003701611,6.03E-07,0.00108642,15954,INSD
0.04198101,0.038674507,0.026259605,0.66034144,0.06803892,0.000681745,0.16402274,15955,INSD
0.00097611,0.056248844,0.011527364,0.90091646,0.026397243,1.28E-05,0.003921055,15956,INSD
0.011895796,0.07008216,0.018114472,0.71214086,0.08825637,0.000364341,0.09914593,15957,INSD
0.002347617,0.000360611,0.92809,0.068347655,0.000466819,8.40E-09,0.000387341,15961,HACK
0.097789474,0.009982621,0.10702508,0.72270507,0.01803321,2.33E-05,0.04444129,15962,INSD
0.001943876,0.049015265,0.015360676,0.88481677,0.043648735,2.14E-05,0.005193247,15964,INSD
0.001284384,0.030925658,0.015986256,0.93400145,0.012567434,6.50E-06,0.005228322,15967,INSD
0.002857874,0.013873953,0.028069435,0.9387659,0.009106942,4.07E-06,0.007321889,15968,INSD
0.002271114,0.010127058,0.030237673,0.94659054,0.006413464,1.76E-06,0.004358232,15969,INSD
0.001055598,0.032865893,0.014693184,0.93594974,0.010002701,5.08E-06,0.005427822,15970,INSD
0.007984779,0.01836465,0.033798106,0.89639944,0.022642426,2.07E-05,0.020789854,15974,INSD
0.000239842,7.07E-05,0.97236425,0.027221857,7.09E-05,3.51E-10,3.23E-05,15977,HACK
0.000221271,8.64E-05,0.9645858,0.034993753,8.00E-05,3.87E-10,3.28E-05,15979,HACK
0.00745934,0.013137501,0.040098842,0.9081043,0.01571031,9.29E-06,0.015480395,15994,INSD
6.96E-05,6.72E-06,0.9976477,0.00226004,9.46E-06,2.30E-11,6.46E-06,15996,HACK
0.02798021,0.03320678,0.029242096,0.7201198,0.058887187,0.000290696,0.13027325,15998,INSD
0.001360515,0.069815725,0.011288919,0.88112,0.026672736,2.56E-05,0.009716536,15999,INSD
0.002604221,0.034791373,0.018392138,0.91259325,0.01781505,1.72E-05,0.013786739,16002,INSD
0.013819077,0.012464272,0.04529096,0.8938926,0.014019145,1.41E-05,0.020499863,16006,INSD
0.011973252,0.020442648,0.034231685,0.8773308,0.02418358,3.63E-05,0.03180172,16010,INSD
0.000632247,0.010648087,0.019116383,0.9645007,0.003948683,5.90E-07,0.001153365,16012,INSD
0.002347552,0.008633776,0.032832257,0.9462073,0.006552014,1.41E-06,0.003425753,16014,INSD
0.004645845,0.0319983,0.022462955,0.8965963,0.022040432,2.95E-05,0.022226628,16021,INSD
0.003248449,0.019704605,0.024638487,0.9280873,0.01392846,9.86E-06,0.010382938,16023,INSD
0.002710503,0.012883383,0.029073106,0.94061095,0.008661071,3.41E-06,0.00605763,16024,INSD
0.002504299,0.013264088,0.027157981,0.9425222,0.008286661,3.31E-06,0.006261443,16026,INSD
